business_id,name,address,city,state,postal_code,date,score
1-1422,Haynes Bridge Middle School,10665 HAYNES BRIDGE,ALPHARETTA,GA,30201,2015/03/09,100
1-1424,Heards Ferry Elementary School,1050 HEARDS FERRY,ATLANTA,GA,30328,2015/03/11,100
1-31428,Hearth Pizza Tavern,5992 ROSWELL RD,SANDY SPRINGS,GA,30328,2015/02/04,92
1-31428,Hearth Pizza Tavern,5992 ROSWELL RD,SANDY SPRINGS,GA,30328,2015/01/22,74
1-23476,Helene S Mills Multipurpose Facility,515 JOHN WESLEY DOBBS AVE,ATLANTA,GA,30312,2015/01/26,95
FSP-060-001873,Henrys Midtown,132 10TH ST NE,ATLANTA,GA,30309,2015/06/04,77
1-23286,Heritage Academy,3500 BLAIR VILLA DR SE,ATLANTA,GA,30354,2015/04/14,99
1-14817,Heritage Elementary School,2600 JOLLY,COLLEGE PARK,GA,30349,2015/03/12,99
1-14817,Heritage Elementary School,2600 JOLLY,COLLEGE PARK,GA,30349,2015/03/11,85
2-31738,Highland Bakery Midtown At 1180,1180 PEACHTREE ST NE STE L-C,ATLANTA,GA,30309,2015/02/27,98
FSP-060-000580,Highland Buckhead,3353 PEACHTREE RD NE STE 100,ATLANTA,GA,30305,2015/05/20,96
1-1447,Highpoint Elementary School,520 GREENLAND,ATLANTA,GA,30342,2015/04/20,99
1-18795,Hillside Elementary,9250 SCOTT,ROSWELL,GA,30076,2015/03/10,100
1-1448,Hilton Airport Main Kitchen,1031 VIRGINIA AVE,HAPEVILLE,GA,30354,2015/02/19,95
1-31970,Hilton Atlanta Hotel Market Place Restaurant,255 COURTLAND ST NE,ATLANTA,GA,30303,2015/03/23,89
1-31972,Hilton Atlanta Hotel Southern Elements Restaurant,255 COURTLAND ST NE,ATLANTA,GA,30303,2015/03/23,91
FSP-060-001500,Hilton Garden Inn,4025 WINDWARD PLAZA,ALPHARETTA,GA,30005,2015/03/06,93
1-17907,Hilton Garden Inn,10975 GEORGIA LN,ALPHARETTA,GA,30022,2015/01/29,92
1-25062,Hilton Garden Inn,2301 SULLIVAN RD,COLLEGE PARK,GA,30337,2015/01/28,90
FSP-060-001598,Hilton Garden Inn Midtown Atlanta  Bar,97 10TH ST,ATLANTA,GA,30309,2015/04/21,100
FSP-060-001599,Hilton Garden Inn Midtown Atlanta Main Kitchen,97 10TH ST,ATLANTA,GA,30309,2015/04/21,86
1-30317,Hilton Pastry Kitchen,255 COURTLAND ST,ATLANTA,GA,30303,2015/04/08,97
1-30327,Hilton Employee Kitchen,255 COURTLAND ST,ATLANTA,GA,30303,2015/03/23,96
1-1454,Holcomb Bridge Middle School,2700 HOLCOMB BRIDGE,ALPHARETTA,GA,30022,2015/03/23,100
1-27909,Hole In The Wall,3177 PEACHTREE,ATLANTA,GA,30305,2015/03/26,99
FSP-060-001495,Holiday Inn & Suites    Kitchen,1380 VIRGINIA AVE,ATLANTA,GA,30344,2015/05/05,99
FSP-060-001495,Holiday Inn & Suites    Kitchen,1380 VIRGINIA AVE,ATLANTA,GA,30344,2015/04/30,79
FSP-060-000150,Holiday Inn Express and Suites,3833 PRINCETON LAKES CT,ATLANTA,GA,30331,2015/05/11,96
1-1463,Holy Innocents  Lower School,805 MOUNT VERNON HWY,ATLANTA,GA,30327,2015/04/13,98
1-1464,Holy Innocents  Upper School,805 MOUNT VERNON HWY,ATLANTA,GA,30327,2015/04/13,90
1-13502,Holy Redeemer School Cafeteria,3380 OLD ALABAMA RD,ALPHARETTA,GA,30022,2015/03/11,97
1-27176,Holy Spirit Preparatory School,4820 LONG ISLAND DR,SANDY SPRINGS,GA,30342,2015/04/16,96
1-25703,Holy Spirit Prepatory School  Upper School,4449 NORTHSIDE DR NW,ATLANTA,GA,30327,2015/04/13,97
FSP-060-002778,Homewood Suites,3405 BOBBY BROWN PKWY,ATLANTA,GA,30344,2015/05/12,92
1-31291,Homewood Suites Atlanta Buckhead,3566 PIEDMONT RD,ATLANTA,GA,30305,2015/03/13,90
FSP-060-001600,Homewood Suites Midtown Atlanta Main Kitchen,97 10TH ST,ATLANTA,GA,30309,2015/04/21,96
FSP-060-001648,Honey Bubble,798 PONCE DE LEON AVE,ATLANTA,GA,30314,2015/04/30,99
FSP-060-002337,Hong Kong City,810 RALPH DAVID ABERNATHY BLVD,ATLANTA,GA,30310,2015/01/22,87
1-20299,Hooters Of  Peachtree Street,209 PEACHTREE ST,ATLANTA,GA,30303,2015/03/06,90
1-25302,Hopewell Middle School,13060 COGBURN,ALPHARETTA,GA,30004,2015/03/24,100
1-1481,Horseradish Grill,4320 POWERS FERRY RD,ATLANTA,GA,30342,2015/03/30,96
1-1481,Horseradish Grill,4320 POWERS FERRY RD,ATLANTA,GA,30342,2015/03/23,73
1-29640,Hotel 400,1500 MARKET BLVD,ROSWELL,GA,30076,2015/01/28,96
FSP-060-002220,Hotel Indigo  Food Service,1776 HARVARD AVE,ATLANTA,GA,30337,2015/05/28,91
1-30271,Hotel Indigo Atlanta Midtown,683 PEACHTREE ST NE,ATLANTA,GA,30308,2015/04/28,90
FSP-060-001633,HP Alpharetta Cafe,5555 WINDWARD PKWY,ALPHARETTA,GA,30004,2015/04/13,98
1-32541,Hudson Grille,942 PEACHTREE ST NE,ATLANTA,GA,30309,2015/04/30,87
1-32542,Hudson Grille,942 PEACHTREE ST NE,ATLANTA,GA,30309,2015/04/30,100
FSP-060-001009,Hudson Grille Sandy Springs,6317 ROSWELL RD,ATLANTA,GA,30328,2015/04/06,87
FSP-060-000383,Hughes Spalding Childrens Hospital Cafe,"35 JESSE HILL JR., DR SE",ATLANTA,GA,30303,2015/01/28,100
1-23289,Humphries Elementary School,3029 HUMPHRIES DR SE,ATLANTA,GA,30354,2015/04/14,95
1-1513,Hunan Gourmet Restaurant,6070 SANDY SPRING CIR,ATLANTA,GA,30328,2015/01/30,82
1-1516,Huntcliff Summit,8592 ROSWELL RD,ATLANTA,GA,30350,2015/01/06,96
1-23292,Hutchinson Elementary School,650 CLEVELAND AVE,ATLANTA,GA,30315,2015/04/01,99
1-29261,Hyatt Place Atlanta Airport North,3415 NORMAN BERRY DR,EAST  POINT,GA,30344,2015/05/12,90
1-20981,Ichaban,5306 WINDWARD PKWY STE A,ALPHARETTA,GA,30004,2015/04/06,93
1-29942,Ideal Sports Bar,1953 LAKEWOOD AVE,ATLANTA,GA,30315,2015/05/12,96
1-29942,Ideal Sports Bar,1953 LAKEWOOD AVE,ATLANTA,GA,30315,2015/05/04,79
FSP-060-001437,IHOP,2510 FLAT SHOALS RD,ATLANTA,GA,30349,2015/05/12,91
1-27121,IKEA Georgia LLC Bistro 1St Floor,441 16TH ST NW,ATLANTA,GA,30363,2015/04/13,96
1-27120,IKEA Georgia LLCRestaurant 2Nd Floor,441 16TH ST NW,ATLANTA,GA,30363,2015/04/13,98
1-18601,Iklas Superb Sea Food,1437 CAMPBELLTON RD,ATLANTA,GA,30311,2015/03/06,94
1-30235,Il Forno NY Pizza & Pasta II,5680 ROSWELL UNIT A,SANDY SPRINGS,GA,30342,2015/04/13,91
1-30235,Il Forno NY Pizza & Pasta II,5680 ROSWELL UNIT A,SANDY SPRINGS,GA,30342,2015/04/06,77
FSP-060-000606,Il MIO IL TUO INC,800 PEACHTREE ST STE F1,ATLANTA,GA,30308,2015/02/26,100
FSP-060-000606,Il MIO IL TUO INC,800 PEACHTREE ST STE F1,ATLANTA,GA,30308,2015/02/24,75
1-30011,Independence High School,86 SCHOOL DR,ALPHARETTA,GA,30004,2015/03/26,100
FSP-060-000142,Induction Cart 1,285 ANDREW YOUNG INTERNATIONAL BLVD,ATLANTA,GA,30313,2015/03/26,100
FSP-060-000142,Induction Cart 1,285 ANDREW YOUNG INTERNATIONAL BLVD,ATLANTA,GA,30313,2015/02/13,100
FSP-060-000144,Induction Cart 2,285 ANDREW YOUNG INTERNATIONAL BLVD,ATLANTA,GA,30313,2015/02/13,100
FSP-060-000145,Induction Cart 3,285 ANDREW YOUNG INTERNATIONAL BLVD,ATLANTA,GA,30313,2015/02/13,100
FSP-060-000147,Induction Cart 4,285 ANDREW YOUNG INTERNATIONAL BLVD,ATLANTA,GA,30313,2015/02/13,100
FSP-060-000146,Induction Cart 5,285 ANDREW YOUNG INTERNATIONAL BLVD,ATLANTA,GA,30313,2015/02/13,100
FSP-060-002417,Industry Tavern,3280 PEACHTREE RD STE 185&187,ATLANTA,GA,30305,2015/02/12,95
FSP-060-002417,Industry Tavern,3280 PEACHTREE RD STE 185&187,ATLANTA,GA,30305,2015/02/05,70
1-23381,Inman Middle School,774 VIRGINIA AVE NE,ATLANTA,GA,30306,2015/04/03,100
1-30808,Inman Perk Coffee,240-A NORTH HIGHLAND AVE,ATLANTA,GA,30307,2015/04/21,87
FSP-060-001272,Insignia of Sandy Springs,690 MOUNT VERNON HWY,SANDY SPRINGS,GA,30328,2015/04/03,98
FSP-060-001272,Insignia of Sandy Springs,690 MOUNT VERNON HWY,SANDY SPRINGS,GA,30328,2015/03/24,78
2-31780,Intercontinental Buckhead Atlanta Employee Cafeter,3315 PEACHTREE RD NE,ATLANTA,GA,30326,2015/04/15,99
2-31775,Intercontinental Buckhead Banquet,3315 PEACHTREE ST,ATLANTA,GA,30326,2015/04/15,97
2-31778,Intercontinental Buckhead Main,3315 PEACHTREE RD,ATLANTA,GA,30326,2015/04/15,100
2-31782,Intercontinental Hotel Buckhead Atlanta JR Ballrm,3315 PEACHTREE RD NE,ATLANTA,GA,30326,2015/04/08,100
2-31477,Intergenerational Resource Center,444 EDGEWOOD AVE,ATLANTA,GA,30312,2015/01/28,99
1-1553,International House Of Pancakes,6120 ROSWELL RD,ATLANTA,GA,30328,2015/04/03,87
FSP-060-001290,International Tropical Flavor Restaurant,381 MORELAND AVE SE,ATLANTA,GA,30316,2015/04/16,82
1-13567,Ippolitos,12850 HIGHWAY 9 STE 2500,ALPHARETTA,GA,30004,2015/05/28,98
FSP-060-000269,Island Twist Cuisine,2740 GREENBRIAR PKWY STE B-14,ATLANTA,GA,30331,2015/01/06,91
1-32055,Ison Road Elementary School,8261 ISON RD,SANDY SPRINGS,GA,30350,2015/03/20,100
1-26639,Italia DOro,1100 ABERNATHY RD STE 350,ATLANTA,GA,30328,2015/02/19,100
1-24745,Ivy Hall Assisted Living,5690 STATE BRIDGE,ALPHARETTA,GA,30022,2015/02/11,95
FSP-060-000434,Iztaccihuatl Mexican Food,22 WEST BROAD ST,FAIRBURN,GA,30213,2015/03/24,91
FSP-060-002751,J & J Fish & Chicken,1959 METROPOLITAN PKWY,ATLANTA,GA,30315,2015/06/02,96
FSP-060-001194,J & J Fish & Chicken,1192 PRYOR RD,ATLANTA,GA,30315,2015/05/22,94
FSP-060-001194,J & J Fish & Chicken,1192 PRYOR RD,ATLANTA,GA,30315,2015/04/07,95
FSP-060-001194,J & J Fish & Chicken,1192 PRYOR RD,ATLANTA,GA,30315,2015/01/06,92
1-31797,J Buffalo Wings,3730 CARMIA DR STE 150,ATLANTA,GA,30331,2015/02/10,87
1-19726,J Christophers,3070 WINDWARD PLAZA,ALPHARETTA,GA,30005,2015/05/13,87
1-24403,J Christophers,10930 CRABAPPLE,ROSWELL,GA,30075,2015/06/03,91
1-1579,J Christophers,227 SANDY SPRINGS PLACE STE A,ATLANTA,GA,30328,2015/01/15,91
1-30411,J Christophers  Midtown,950 WEST PEACHTREE ST STE 235,ATLANTA,GA,30309,2015/02/10,90
1-18994,JB Fuqua Boys & Girls Club,405 LOVEJOY ST,ATLANTA,GA,30313,2015/05/11,87
FSP-060-000086,JR Crickets,4550 JONESBORO RD STE C,UNION CITY,GA,30291,2015/05/05,97
FSP-060-001023,Jacks New Yorker Deli,3333 PIEDMONT RD STE 120,ATLANTA,GA,30305,2015/04/15,97
1-23388,Jackson Elementary School,1325 MT. PARAN RD NW,ATLANTA,GA,30327,2015/04/01,95
1-30662,Jackson Primary,4191 NORTHSIDE DR,ATLANTA,GA,30345,2015/04/16,100
FSP-060-002436,Jah Grille,6015 LYNMARK WAY STE 150,FAIRBURN,GA,30213,2015/01/22,95
FSP-060-000738,Jam Rock Jerk Center,1232 METROPOLITAN PKWY,ATLANTA,GA,30310,2015/03/12,94
1-1610,Jamaica Cove,610 SOUTH CENTRAL AVE,HAPEVILLE,GA,30354,2015/03/17,97
FSP-060-001747,Jamba Juice,350 SPELMAN LN,ATLANTA,GA,30314,2015/04/28,100
1-17925,Jasons Deli,3330 PIEDMONT RD NE STE 19,ATLANTA,GA,30305,2015/03/10,86
1-17457,Jasons Deli,3070 WINDWARD PLZ STE T,ALPHARETTA,GA,30005,2015/03/12,93
1-29306,Jasons Deli,230 10TH ST,ATLANTA,GA,30309,2015/05/04,95
1-29553,Jasons Deli,3755 CARMIA DR STE 1210,ATLANTA,GA,30311,2015/04/14,84
FSP-060-002171,Jenis Splendid Ice Creams,1198 HOWELL MILL RD,ATLANTA,GA,30318,2015/04/14,100
FSP-060-000674,Jerk Palace,4550 JONESBORO RD STE M,UNION CITY,GA,30291,2015/01/26,90
1-32324,Jersey Mikes,6035 BAKERS FERRY RD STE 280,ATLANTA,GA,30336,2015/01/08,83
1-30383,Jersey Mikes Subs,2020 HOWELL MILL RD STE C,ATLANTA,GA,30318,2015/03/19,92
1-25293,Jersey Mikes Subs,3740 ROSWELL RD,ATLANTA,GA,30342,2015/05/19,89
1-30198,Jersey Mikes Subs,227 SANDY SPRINGS PLZ STE 102C,ATLANTA,GA,30028,2015/01/16,100
FSP-060-000712,Jets Pizza of Johns Creek,10475 MEDLOCK BRIDGE RD STE 108,JOHNS CREEK,GA,30097,2015/04/02,100
FSP-060-000242,Jillys Cupcakery,12850 HIGHWAY 9 STE 1200,ALPHARETTA,GA,30004,2015/01/09,100
FSP-060-002277,Jim N Nicks BarBQ,285 ANDREW YOUNG INTERNATIONAL BLDG C,ATLANTA,GA,30303,2015/03/26,100
FSP-060-002277,Jim N Nicks BarBQ,285 ANDREW YOUNG INTERNATIONAL BLDG C,ATLANTA,GA,30303,2015/02/13,99
1-30799,Jimmy Johns,1921 PEACHTREE RD NE,ATLANTA,GA,30309,2015/04/27,95
1-31736,Jimmy Johns,925-A PEACHTREE ST NE,ATLANTA,GA,30309,2015/02/26,98
FSP-060-002124,Jimmy Johns,801 DOUG DAVIS DR STE B,ATLANTA,GA,30354,2015/01/02,96
1-32027,JM Sports LLC,7301 CAMPBELLTON RD,ATLANTA,GA,30331,2015/04/16,95
FSP-060-002267,Joes On Juniper,1049 JUNIPER ST,ATLANTA,GA,30309,2015/06/03,91
1-23330,John Hope Elementary,112 BOULEVARD NE,ATLANTA,GA,30312,2015/03/17,96
1-23377,John Wesley Dobbs Elementary School,2025 JONESBORO RD,ATLANTA,GA,30312,2015/03/19,100
1-1646,Johnny Rockets,50 UPPER ALABAMA ST STE 130,ATLANTA,GA,30303,2015/04/30,97
1-31319,Johnny Rockets,280 LUCKIE ST,ATLANTA,GA,30313,2015/05/18,91
1-1649,Johnnys Hideaway,3771 ROSWELL RD NE,ATLANTA,GA,30342,2015/05/18,100
1-32323,Johns Creek High School,5575 STATEBRIDGE RD,JOHNS CREEK,GA,30022,2015/03/04,100
1-24629,Jones Day Cafe,1420 PEACHTREE ST NE,ATLANTA,GA,30309,2015/03/30,98
FSP-060-001440,Joy Wings & Deli,4855 CAMPBELLTON RD STE C,ATLANTA,GA,30331,2015/06/02,93
FSP-060-001440,Joy Wings & Deli,4855 CAMPBELLTON RD STE C,ATLANTA,GA,30331,2015/05/26,76
FSP-060-001261,Joystick Gamebar,427 EDGEWOOD AVE,ATLANTA,GA,30312,2015/03/25,100
FSP-060-001261,Joystick Gamebar,427 EDGEWOOD AVE,ATLANTA,GA,30312,2015/01/07,100
2-31449,Judys Restaurant,38 HUDSON,FAIRBURN,GA,30213,2015/04/13,91
FSP-060-001686,Jungle Atlanta,2115 FAULKNER RD,ATLANTA,GA,30324,2015/03/26,96
FSP-060-002410,Just Turkey,5370 CAMPBELLTON FAIRBURN STE 600,FAIRBURN,GA,30213,2015/04/29,94
FSP-060-002505,Kabob Land,3137 PIEDMONT RD NE,ATLANTA,GA,30305,2015/02/27,95
FSP-060-001880,Kale Me Crazy,300 N HIGHLAND AVE STE B,ATLANTA,GA,30307,2015/04/21,92
2-31803,Kampai Sushi & Hibachi,9700 MEDLOCK BRIDGE RD,JOHNS CREEK,GA,30099,2015/04/06,99
1-26744,Kani House,10820 ABBOTTS BRIDGE,DULUTH,GA,30097,2015/04/03,99
1-31033,Kempani Hawaiian Grill,50 UPPER ALABAMA ST STE 134,ATLANTA,GA,30303,2015/04/23,82
FSP-060-002576,Kempers Cafe And Caribbean Cuisine,1955 METROPOLITAN PKWY,ATLANTA,GA,30315,2015/04/06,97
FSP-060-001336,Kendalls Corner Cafe,1705 JONESBORO RD,ATLANTA,GA,30315,2015/02/18,88
1-30195,Kevin Rathbun Steak LLC,154 KROG ST STE 200,ATLANTA,GA,30307,2015/04/03,96
FSP-060-001238,KFC,23 JOSEPH E LOWERY BLVD,ATLANTA,GA,30314,2015/04/07,99
FSP-060-001328,KFC,3510 CASCADE RD,ATLANTA,GA,30331,2015/01/21,100
FSP-060-001326,KFC,1395 VIRGINIA AVE,EAST POINT,GA,30344,2015/01/15,96
1-31765,Ki Ku Japanese Steakhouse,3630 MARKETPLACE BLVD STE 850,EAST  POINT,GA,30344,2015/05/07,96
1-31765,Ki Ku Japanese Steakhouse,3630 MARKETPLACE BLVD STE 850,EAST  POINT,GA,30344,2015/04/23,73
1-31765,Ki Ku Japanese Steakhouse,3630 MARKETPLACE BLVD STE 850,EAST  POINT,GA,30344,2015/04/16,60
1-32403,Kiku Japanese Steak House,2725 OLD MILTON PKWY STE A,ALPHARETTA,GA,30009,2015/04/03,97
1-24601,Kimberly Clark Cafeteria,1400 HOLCOMB BRIDGE RD,ROSWELL,GA,30076,2015/02/26,92
1-32169,Kindred Hospital Atlanta,705 JUNIPER ST NE,ATLANTA,GA,30308,2015/01/30,93
FSP-060-001819,King & Duke,3060 PEACHTREE ST STE R160,ATLANTA,GA,30305,2015/04/06,91
FSP-060-001819,King & Duke,3060 PEACHTREE ST STE R160,ATLANTA,GA,30305,2015/03/24,70
FSP-060-001820,King & Duke Prep Kitchen,3060 PEACHTREE ST STE R160,ATLANTA,GA,30305,2015/03/24,100
1-30259,Kings Deli,675 WEST PEACHTREE ST,ATLANTA,GA,30308,2015/04/24,91
1-30202,Kings Ridge Christian School,2765 BETHANY BEND,ALPHARETTA,GA,30004,2015/03/25,97
FSP-060-000827,KIPP Atlanta   Collegiate,98 ANDERSON AVE NW,ATLANTA,GA,30314,2015/03/10,96
1-22802,Kipp South Fulton Academy,1286 EAST WASHINGTON AVE,EAST POINT,GA,30344,2015/03/25,100
FSP-060-000114,KIPP Strive Atlanta,1444 LUCILLE AVE SW,ATLANTA,GA,30304,2015/04/28,100
FSP-060-002035,Kipp Strive Primary,1448 LUCILLE AVE SW,ATLANTA,GA,30314,2015/04/28,96
2-31814,KIPP Vision Academy,660 MCWILLIAMS RD SE,ATLANTA,GA,30354,2015/04/22,100
FSP-060-001966,Kipp Ways Academy,350 TEMPLE ST NW,ATLANTA,GA,30314,2015/04/30,99
1-31749,Kozmo Gastro Pub,11890 DOUGLAS STE 105,JOHNS CREEK,GA,30005,2015/02/09,97
1-31749,Kozmo Gastro Pub,11890 DOUGLAS STE 105,JOHNS CREEK,GA,30005,2015/02/02,77
FSP-060-002532,Kravn Wings,806 RALPH DAVID ABERNATHY,ATLANTA,GA,30310,2015/01/12,90
FSP-060-000221,Krazy Buffalos,4920 ROSWELL RD STE 46,ATLANTA,GA,30342,2015/04/22,84
FSP-060-002465,Krispy Krunchy Chicken,20 BROAD ST STE F,ATLANTA,GA,30303,2015/03/31,93
1-1737,Krystal 08,2509 NORTH MAIN ST,EAST POINT,GA,30344,2015/04/04,99
1-1738,Krystal 12,3037 PIEDMONT RD,ATLANTA,GA,30305,2015/04/15,98
1-1742,Krystal 42,626 FOURTEENTH ST NW,ATLANTA,GA,30318,2015/04/29,98
1-1742,Krystal 42,626 FOURTEENTH ST NW,ATLANTA,GA,30318,2015/04/13,98
1-1743,Krystal 43,349 CLEVELAND AVE S,ATLANTA,GA,30315,2015/01/29,91
1-1745,Krystals 10,415 MORELAND AVE SE,ATLANTA,GA,30316,2015/06/05,75
1-21300,Kwans Deli & Korean Kitchen,267 MARIETTA ST,ATLANTA,GA,30313,2015/04/22,93
1-21300,Kwans Deli & Korean Kitchen,267 MARIETTA ST,ATLANTA,GA,30313,2015/04/16,75
1-23361,LO Kimberly Elementary School,3090 MCMURRAY DR SW,ATLANTA,GA,30311,2015/03/30,98
1-31312,La Fiesta Mexican Restaurant,5370 CAMPBELLTON FAIRBURN,FAIRBURN,GA,30213,2015/02/06,90
1-31312,La Fiesta Mexican Restaurant,5370 CAMPBELLTON FAIRBURN,FAIRBURN,GA,30213,2015/01/20,75
1-1759,La Fiesta Mexican Restaurant,1419 VIRGINIA AVE,COLLEGE PARK,GA,30344,2015/01/27,87
1-1762,La Fonda Latina,4427 ROSWELL RD,ATLANTA,GA,30342,2015/05/05,99
1-20454,La Parrilla,865 NORTH MAIN ST,ALPHARETTA,GA,30004,2015/01/09,100
1-29242,La Quinta Inn & Suites 964,1350 NORTH POINT DR,ALPHARETTA,GA,30022,2015/02/04,100
1-31184,Lake Forrest Elementary School,5920 SANDY SPRINGS CIR,SANDY SPRINGS,GA,30327,2015/03/09,96
(1-3318),Lake Windward Elementary School,11770 EAST FOX CTR,ALPHARETTA,GA,30022,2015/03/25,100
1-19684,Lakewood Diner,2885 LAKEWOOD AVE,ATLANTA,GA,30315,2015/02/10,91
1-28630,Landmark Christian School,50 E BROAD ST,FAIRBURN,GA,30213,2015/03/20,94
1-24793,Landmark Diner,3652 ROSWELL RD,ATLANTA,GA,30342,2015/06/03,44
1-24793,Landmark Diner,3652 ROSWELL RD,ATLANTA,GA,30342,2015/05/27,52
FSP-060-001568,Landmark Diner,3231 CAMP CREEK PKWY,ATLANTA,GA,30344,2015/01/28,79
1-32349,Langston Hughes High School,7510 HALL RD,FAIRBURN,GA,30213,2015/03/24,100
FSP-060-002438,Latin Academy Charter School,1442 METROPOLITAN PKWY SW,ATLANTA,GA,30310,2015/03/12,96
1-32601,Le Mekong,10900 MEDLOCK BRIDGE RD STE 105,JOHNS CREEK,GA,30097,2015/04/07,95
FSP-060-002279,Le Metro Creperie,209 EDGEWOOD AVE SE,ATLANTA,GA,30316,2015/03/12,95
1-32148,Le Triskell Inc,3833 ROSWELL RD STE 109 A,ATLANTA,GA,30342,2015/05/15,91
FSP-060-000490,Leaves & Loaves,1197 PEACHTREE ST STE 519,ATLANTA,GA,30361,2015/04/29,100
1-1797,Lees Golden Buddha And Momo Y,3861 ROSWELL RD,ATLANTA,GA,30342,2015/05/26,92
1-1797,Lees Golden Buddha And Momo Y,3861 ROSWELL RD,ATLANTA,GA,30342,2015/05/15,66
FSP-060-000107,Legal Sea Foods,275 BAKER ST NW,ATLANTA,GA,30313,2015/05/18,88
FSP-060-002675,Legend Cafe,5110 OLD NATIONAL HWY STE B,COLLEGE PARK,GA,30349,2015/04/29,95
FSP-060-002675,Legend Cafe,5110 OLD NATIONAL HWY STE B,COLLEGE PARK,GA,30349,2015/04/20,75
1-23823,Lenora P Miles Elementary,4215 BAKERS FERRY RD SW,ATLANTA,GA,30331,2015/03/04,98
1-31518,Level 7 Cafe,81 ANDREW YOUNG INTERNATIONAL BLVD,ATLANTA,GA,30303,2015/01/09,100
1-31517,Level 9 Cafe,81 ANDREW YOUNG INTERNATIONAL BLVD,ATLANTA,GA,30303,2015/01/09,100
FSP-060-001154,Lexis Nexis,1000 ALDERMAN DR,ALPHARETTA,GA,30005,2015/02/06,100
1-21172,Liberty Point Elementary School,9000 HIGHPOINT,UNION CITY,GA,30291,2015/03/19,98
FSP-060-001852,Life Time Athletic Life Cafe,5580 ROSWELL RD,ATLANTA,GA,30342,2015/04/06,87
FSP-060-001845,Life Time Athletic Poolside Bistro,5580 ROSWELL RD,ATLANTA,GA,30342,2015/04/20,99
1-31132,Life Time Fitness  Cafe,11555 JOHNS CREEK PKWY,JOHNS CREEK,GA,30097,2015/04/20,96
1-14091,Lins Chinese Cuisine,12850 HIGHWAY 9 STE 1600,ALPHARETTA,GA,30004,2015/05/18,96
FSP-060-000140,Little Caesars Pizza,1075 FAIRBURN RD,ATLANTA,GA,30331,2015/02/03,93
2-31544,Little Caesars,5370 CAMPBELLTON-FAIRBURN STE 710,FAIRBURN,GA,30213,2015/04/29,90
FSP-060-001975,Little Caesars,841 OAK ST,ATLANTA,GA,30310,2015/03/06,98
1-30701,Little Caesars,1475 HOLCOMB BRIDGE RD,ROSWELL,GA,30076,2015/03/16,86
FSP-060-002537,Little Ceasars Pizza,6395 OLD NATIONAL HWY STE 500,ATLANTA,GA,30349,2015/05/12,89
FSP-060-001607,Little Five Points Pizza Ernst Briese LLC,422 SEMINOLE AVE NE,ATLANTA,GA,30307,2015/02/03,100
1-24457,Little House Cafe,2225 MARIETTA BLVD,ATLANTA,GA,30318,2015/01/27,98
FSP-060-001796,Little Italy Pizza II,20 BROAD ST STE I,ATLANTA,GA,30303,2015/03/30,89
1-23712,Little Thai Cuisine,220 SANDY SPRINGS CIR,ATLANTA,GA,30328,2015/01/30,85
FSP-060-002536,Little Villas Pizza,3873 WASHINGTON RD,EAST POINT,GA,30344,2015/05/22,93
FSP-060-002536,Little Villas Pizza,3873 WASHINGTON RD,EAST POINT,GA,30344,2015/05/18,78
FSP-060-002536,Little Villas Pizza,3873 WASHINGTON RD,EAST POINT,GA,30344,2015/01/16,91
1-28642,Lobby At TWELVE,361 17TH ST NW,ATLANTA,GA,30363,2015/05/18,90
1-32613,Lobster House,10890 HAYNES BRIDGE RD,ALPHARETTA,GA,30022,2015/04/29,92
1-32613,Lobster House,10890 HAYNES BRIDGE RD,ALPHARETTA,GA,30022,2015/04/07,79
1-30772,Loca Luna,550 AMSTERDAM AVE STE C,ATLANTA,GA,30306,2015/04/28,100
1-30772,Loca Luna,550 AMSTERDAM AVE STE C,ATLANTA,GA,30306,2015/04/07,77
2-31468,Loews Atlanta Hotel Banquet Kitchen,1065 PEACHTREE ST,ATLANTA,GA,30309,2015/04/15,100
2-31714,Loews Atlanta Hotel Bar Eleven,1065 PEACHTREE ST,ATLANTA,GA,30309,2015/04/15,100
2-31470,Loews Atlanta Hotel Employee Cafeteria,1065 PEACHTREE ST,ATLANTA,GA,30309,2015/04/15,96
2-31471,Loews Atlanta Hotel Market Eleven,1065 PEACHTREE ST,ATLANTA,GA,30309,2015/04/15,100
1-26373,Longhorn Steakhouse,6390 ROSWELL RD,ATLANTA,GA,30328,2015/04/06,91
FSP-060-001199,Los Mariachis,7794 ELLA LN,FAIRBURN,GA,30213,2015/05/20,90
1-30592,Louisiana Bistreaux,1375 VIRGINIA AVE,EAST  POINT,GA,30344,2015/01/15,82
1-1840,Love Hall Westminster,1424 WEST PACES FERRY RD,ATLANTA,GA,30327,2015/04/08,93
1-1841,Love T Nolan Elementary School,2725 CREEL,COLLEGE PARK,GA,30349,2015/03/11,99
1-1842,Lovett School,4075 PACES FERRY RD NW,ATLANTA,GA,30327,2015/04/14,97
1-29061,Lovett School Cafe,4075 PACES FERRY RD,ATLANTA,GA,30327,2015/04/14,91
FSP-060-002283,Lovies BBQ,3420 PIEDMONT RD STE B,ATLANTA,GA,30305,2015/03/11,100
1-20769,LTs Wings,1160 FAIRBURN RD,ATLANTA,GA,30331,2015/03/30,91
FSP-060-002002,Lunch Bunch Cafe,3535 PIEDMONT RD BLDG 14,ATLANTA,GA,30305,2015/03/16,80
FSP-060-000927,Lunch on Main Street,3569 MAIN DR,ATLANTA,GA,30337,2015/05/28,90
