"sid","id","position","created_at","created_meta","updated_at","updated_meta","meta","business_id","name","date","score","human_address","latitude","longitude","machine_address","needs_recoding"
"2173","445F0388-9D50-484B-B797-43D4B52D6DEC","2173","1434023272","897482","1434023272","897482",NA,"1-32614","Jimmy Johns","2014-12-30T00:00:00","100","{""address"":""6064 ROSWELL RD"",""city"":""SANDY SPRINGS"",""state"":""GA"",""zip"":""30328""}",33.920618049,-84.379074014,NA,"FALSE"
"2174","F14701FC-D350-417C-ABD1-BD0A3133395E","2174","1434023272","897482","1434023272","897482",NA,"1-31595","Jimmy Johns","2014-08-15T00:00:00","100","{""address"":""3324 PEACHTREE RD NE STE A"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.8460640010001,-84.3684995849999,NA,"FALSE"
"2175","4C71B050-6575-4D7E-B333-686A20E1A83E","2175","1434023272","897482","1434023272","897482",NA,"1-29958","Jimmy Johns","2014-02-27T00:00:00","96","{""address"":""875 NORTH MAIN ST STE 304"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30004""}",34.0933585770001,-84.280130201,NA,"FALSE"
"2176","C304AE7D-4130-4CC5-8D54-E8BC977D0315","2176","1434023272","897482","1434023272","897482",NA,"FSP-060-002124","Jimmy Johns","2014-07-02T00:00:00","95","{""address"":""801 DOUG DAVIS DR STE B"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30354""}",33.6582236200001,-84.415641159,NA,"FALSE"
"2177","6D8F2718-57AC-49C1-A174-7E86EBFD5D42","2177","1434023272","897482","1434023272","897482",NA,"FSP-060-002124","Jimmy Johns","2014-01-10T00:00:00","98","{""address"":""801 DOUG DAVIS DR STE B"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30354""}",33.6582236200001,-84.415641159,NA,"FALSE"
"2178","E1ED7E6E-FD36-4E55-A4BE-1D5BAA7DD9BE","2178","1434023272","897482","1434023272","897482",NA,"1-31736","Jimmy Johns","2014-05-19T00:00:00","96","{""address"":""925-A PEACHTREE ST NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30309""}",33.780101496,-84.3841007949999,NA,"FALSE"
"2179","31AE7B83-B27E-422D-B0AA-D5B70CDE7798","2179","1434023272","897482","1434023272","897482",NA,"1-31882","Jimmy Johns","2014-05-29T00:00:00","96","{""address"":""400 WEST PEACHTREE ST NE STE 3"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30308""}",33.764883109,-84.38752747,NA,"FALSE"
"2180","2E18A2C2-C53C-4117-B1C1-4112D7859E91","2180","1434023272","897482","1434023272","897482",NA,"FSP-060-002528","Jimmy Johns","2014-12-12T00:00:00","96","{""address"":""1375 PEACHTREE RD NE STE 3"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30309""}",33.7923379710001,-84.386204334,NA,"FALSE"
"2181","424AC0F5-00E9-423E-AD21-DEFB40B13474","2181","1434023272","897482","1434023272","897482",NA,"FSP-060-001080","Jimmy Johns","2014-05-08T00:00:00","100","{""address"":""875 MANSELL RD STE A-1"",""city"":""ROSWELL"",""state"":""GA"",""zip"":""30075""}",34.0427756650001,-84.338866534,NA,"FALSE"
"2182","96369206-63B7-4424-8531-78D5E735F34B","2182","1434023272","897482","1434023272","897482",NA,"FSP-060-000859","Jimmy Johns","2014-01-10T00:00:00","100","{""address"":""4810 OLD MILTON PKWY STE 1 B"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30005""}",34.0798439970001,-84.220615835,NA,"FALSE"
"2183","C998E4EE-2141-41F6-902F-2FB922A033AF","2183","1434023272","897482","1434023272","897482",NA,"FSP-060-001875","Jimmy Johns Store 2318","2014-10-15T00:00:00","95","{""address"":""1684 MONROE DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30324""}",33.8003820500001,-84.3715645939999,NA,"FALSE"
"2184","7B468C44-08B0-4386-9D44-0258C3E42A5A","2184","1434023272","897482","1434023272","897482",NA,"FSP-060-001875","Jimmy Johns Store 2318","2014-05-12T00:00:00","100","{""address"":""1684 MONROE DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30324""}",33.8003820500001,-84.3715645939999,NA,"FALSE"
"2185","587A9CF1-4EA9-480B-A745-8D950658EF17","2185","1434023272","897482","1434023272","897482",NA,"1-22521","Joes Catering","2014-08-27T00:00:00","92","{""address"":""290 MARTIN LUTHER KING JR. DR SE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30312""}",33.747420586,-84.378378361,NA,"FALSE"
"2186","E8B6C234-4530-4584-9A1E-EB649ABD15A7","2186","1434023272","897482","1434023272","897482",NA,"1-22521","Joes Catering","2014-02-05T00:00:00","95","{""address"":""290 MARTIN LUTHER KING JR. DR SE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30312""}",33.747420586,-84.378378361,NA,"FALSE"
"2187","65CB0646-3ED4-4FDE-927C-8284631D7026","2187","1434023272","897482","1434023272","897482",NA,"1-22521","Joes Catering","2014-02-04T00:00:00","75","{""address"":""290 MARTIN LUTHER KING JR. DR SE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30312""}",33.747420586,-84.378378361,NA,"FALSE"
"2188","7552FF16-C051-4456-95BD-C7593C6C6D0F","2188","1434023272","897482","1434023272","897482",NA,"FSP-060-001349","Joes New York Pizzeria","2014-04-02T00:00:00","97","{""address"":""1605 MANSELL RD STE G"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30009""}",34.040173048,-84.318357981,NA,"FALSE"
"2189","3F3A0647-7D6B-425C-9C6E-B632BC48A3D1","2189","1434023272","897482","1434023272","897482",NA,"FSP-060-002267","Joes On Juniper","2014-10-22T00:00:00","91","{""address"":""1049 JUNIPER ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30309""}",33.7833167570001,-84.38226814,NA,"FALSE"
"2190","809FA9D8-4F01-4E91-9A7E-A09599F8E9F0","2190","1434023272","897482","1434023272","897482",NA,"FSP-060-002267","Joes On Juniper","2014-02-18T00:00:00","90","{""address"":""1049 JUNIPER ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30309""}",33.7833167570001,-84.38226814,NA,"FALSE"
"2191","639A257F-8263-4F66-A54E-FD0B186E945A","2191","1434023272","897482","1434023272","897482",NA,"1-23330","John Hope Elementary","2014-09-24T00:00:00","100","{""address"":""112 BOULEVARD NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30312""}",33.757449453,-84.3721341579999,NA,"FALSE"
"2192","DEFFC8EA-C9BD-4038-BDA0-0E46C2D36025","2192","1434023272","897482","1434023272","897482",NA,"1-23330","John Hope Elementary","2014-02-26T00:00:00","95","{""address"":""112 BOULEVARD NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30312""}",33.757449453,-84.3721341579999,NA,"FALSE"
"2193","2C1CBBD5-D7EE-47E3-A685-B354ED19FC25","2193","1434023272","897482","1434023272","897482",NA,"1-23377","John Wesley Dobbs Elementary School","2014-10-17T00:00:00","97","{""address"":""2025 JONESBORO RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30312""}",33.7473207260001,-84.375089471,NA,"FALSE"
"2194","BA407FFE-8FA3-44D5-BAA8-FE8ADEACAA7B","2194","1434023272","897482","1434023272","897482",NA,"1-23377","John Wesley Dobbs Elementary School","2014-03-21T00:00:00","94","{""address"":""2025 JONESBORO RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30312""}",33.7473207260001,-84.375089471,NA,"FALSE"
"2195","7A76FB82-23AF-4B8C-A979-6FF6940ACD1C","2195","1434023272","897482","1434023272","897482",NA,"(1-2289)","Johnny Bravo","2014-06-04T00:00:00","99","{""address"":""755 HANK AARON DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30315""}",33.735690817,-84.3879001019999,NA,"FALSE"
"2196","610BBEB3-EB79-494B-B35D-DF28C6AEDDFA","2196","1434023272","897482","1434023272","897482",NA,"1-31936","Johnny Carinos Italian","2014-08-25T00:00:00","88","{""address"":""3330 CAMP CREEK PKWY"",""city"":""EAST POINT"",""state"":""GA"",""zip"":""30344""}",33.656647569,-84.499186718,NA,"FALSE"
"2197","196C08E9-DD39-4AF7-AE7E-25E62BF8A94A","2197","1434023272","897482","1434023272","897482",NA,"1-31936","Johnny Carinos Italian","2014-02-21T00:00:00","83","{""address"":""3330 CAMP CREEK PKWY"",""city"":""EAST POINT"",""state"":""GA"",""zip"":""30344""}",33.656647569,-84.499186718,NA,"FALSE"
"2198","52E5E957-1A42-4ADD-A998-340F1FF1EAAD","2198","1434023272","897482","1434023272","897482",NA,"1-31319","Johnny Rockets","2014-03-31T00:00:00","96","{""address"":""280 LUCKIE ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30313""}",33.7628891050001,-84.396051735,NA,"FALSE"
"2199","AE9B7822-C8CE-4194-865A-47133A07A6A9","2199","1434023272","897482","1434023272","897482",NA,"1-1646","Johnny Rockets","2014-04-02T00:00:00","89","{""address"":""50 UPPER ALABAMA ST STE 130"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.752494728,-84.390089228,NA,"FALSE"
"2200","3DA7C64F-933B-4310-8724-1AF71A3CC3FA","2200","1434023272","897482","1434023272","897482",NA,"FSP-060-001198","Johnny Rockets of Phipps","2014-12-17T00:00:00","91","{""address"":""3500 PEACHTREE RD STE G9"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.852051234,-84.360723489,NA,"FALSE"
"2201","966DFFC9-A794-4C81-B309-2E7104A9CC46","2201","1434023272","897482","1434023272","897482",NA,"FSP-060-001198","Johnny Rockets of Phipps","2014-05-13T00:00:00","91","{""address"":""3500 PEACHTREE RD STE G9"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.852051234,-84.360723489,NA,"FALSE"
"2202","34CCB34E-AD5C-4CED-97E4-14CC3A26DB47","2202","1434023272","897482","1434023272","897482",NA,"FSP-060-001198","Johnny Rockets of Phipps","2014-05-05T00:00:00","78","{""address"":""3500 PEACHTREE RD STE G9"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.852051234,-84.360723489,NA,"FALSE"
"2203","999E4192-0744-43AF-AF2E-F22F396A3DFB","2203","1434023272","897482","1434023272","897482",NA,"1-1649","Johnnys Hideaway","2014-06-11T00:00:00","92","{""address"":""3771 ROSWELL RD NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30342""}",33.8583015460001,-84.3810428319999,NA,"FALSE"
"2204","CF0B5F83-1176-42A3-81B7-60CD757135BB","2204","1434023272","897482","1434023272","897482",NA,"2-31401","Johnnys NY Pizza","2014-02-27T00:00:00","90","{""address"":""869 NORTH MAIN ST"",""city"":""ALPHAREATTA"",""state"":""GA"",""zip"":""30040""}",34.0930977990001,-84.280524572,NA,"FALSE"
"2205","73EF8325-2EF6-4FFD-BD0E-8DE3237F8397","2205","1434023272","897482","1434023272","897482",NA,"FSP-060-001300","Johnnys NY Style Pizza","2014-08-06T00:00:00","97","{""address"":""5495 CASCADE RD STE 110"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30331""}",33.7309438400001,-84.567142399,NA,"FALSE"
"2206","9FCAB9C4-8E8A-4D1E-8A6A-1E634CF8CA37","2206","1434023272","897482","1434023272","897482",NA,"FSP-060-001300","Johnnys NY Style Pizza","2014-04-10T00:00:00","96","{""address"":""5495 CASCADE RD STE 110"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30331""}",33.7309438400001,-84.567142399,NA,"FALSE"
"2207","5FA1FE7E-FE04-44B9-A85E-E670982047E3","2207","1434023272","897482","1434023272","897482",NA,"FSP-060-000356","Johnnys New York Style Pizza","2014-03-31T00:00:00","95","{""address"":""11875 JONES BRIDGE RD STE F"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30005""}",34.0700286700001,-84.205269587,NA,"FALSE"
"2208","14B4B9B6-5AA5-4FB5-8B0D-4AC1847A1449","2208","1434023272","897482","1434023272","897482",NA,"2-31536","Johnnys New York Style Pizza","2014-11-07T00:00:00","88","{""address"":""7887 ROSWELL STE A"",""city"":""SANDY SPRINGS"",""state"":""GA"",""zip"":""30350""}",33.97308144,-84.357526344,NA,"FALSE"
"2209","DDA23323-C115-42D8-8239-5A45A03AF41C","2209","1434023272","897482","1434023272","897482",NA,"2-31536","Johnnys New York Style Pizza","2014-02-18T00:00:00","91","{""address"":""7887 ROSWELL STE A"",""city"":""SANDY SPRINGS"",""state"":""GA"",""zip"":""30350""}",33.97308144,-84.357526344,NA,"FALSE"
"2210","1EFE6868-67DB-4A55-8633-B155A242ED07","2210","1434023272","897482","1434023272","897482",NA,"1-1653","Johnnys New York Style Pizza & Subs","2014-01-10T00:00:00","93","{""address"":""834 VIRGINIA AVE"",""city"":""HAPEVILLE"",""state"":""GA"",""zip"":""30354""}",33.6590016810001,-84.4164874529999,NA,"FALSE"
"2211","DDFD07D0-544E-4F49-BA39-5AD6FC9D5548","2211","1434023272","897482","1434023272","897482",NA,"1-25437","Johnnys Pizza","2014-04-08T00:00:00","99","{""address"":""1810 CHESHIRE BRIDGE RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30324""}",33.8087867940001,-84.363451377,NA,"FALSE"
"2212","8AE4F031-0435-4C57-9649-083E8895D528","2212","1434023272","897482","1434023272","897482",NA,"1-32323","Johns Creek High School","2014-09-08T00:00:00","99","{""address"":""5575 STATEBRIDGE RD"",""city"":""JOHNS CREEK"",""state"":""GA"",""zip"":""30022""}",34.022653215,-84.196633575,NA,"FALSE"
"2213","B9BBB5AB-869C-4238-AB32-340EF3D9D313","2213","1434023272","897482","1434023272","897482",NA,"1-32323","Johns Creek High School","2014-01-22T00:00:00","100","{""address"":""5575 STATEBRIDGE RD"",""city"":""JOHNS CREEK"",""state"":""GA"",""zip"":""30022""}",34.022653215,-84.196633575,NA,"FALSE"
"2214","D4198307-DE85-4B1F-BA7E-2B1436533B0C","2214","1434023272","897482","1434023272","897482",NA,"FSP-060-002001","Joinus Deli 11475","2014-06-12T00:00:00","96","{""address"":""11475 GREAT OAKS WAY STE 185"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30022""}",34.058326096,-84.270762981,NA,"FALSE"
"2215","EC2399D2-AE72-47EF-A6AB-FB635FE678D1","2215","1434023272","897482","1434023272","897482",NA,"FSP-060-000726","JoJos Wings & Grill","2014-11-13T00:00:00","90","{""address"":""8540 ROSWELL RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30350""}",33.9870332680001,-84.350882287,NA,"FALSE"
"2216","F7E64AE0-9F9B-4B17-B539-DAEE124C1F24","2216","1434023272","897482","1434023272","897482",NA,"FSP-060-001203","Jollys Corner","2014-08-05T00:00:00","95","{""address"":""932 MCDANIEL ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30310""}",33.7295067050001,-84.401586089,NA,"FALSE"
"2217","56B48A52-71F4-4BC5-BC7E-D0466890C5AE","2217","1434023272","897482","1434023272","897482",NA,"1-24629","Jones Day Cafe","2014-07-30T00:00:00","97","{""address"":""1420 PEACHTREE ST NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30309""}",33.793664247,-84.3871469009999,NA,"FALSE"
"2218","D90D84F0-62BF-4C43-83C7-6C503705FE7B","2218","1434023272","897482","1434023272","897482",NA,"FSP-060-002107","Josip Kukucka Movable Food Service","2014-01-23T00:00:00","81","{""address"":""4449 ROCKBRIDGE RD"",""city"":""STONE MOUNTAIN"",""state"":""GA"",""zip"":""30083""}",33.787043236,-84.211510345,NA,"FALSE"
"2219","CD4666AD-9E04-4B80-BA14-D53A3505D76A","2219","1434023272","897482","1434023272","897482",NA,"FSP-060-000084","Joy Wings & Deli","2014-12-06T00:00:00","88","{""address"":""3655 MARKET PLACE BLVD STE 210"",""city"":""EAST POINT"",""state"":""GA"",""zip"":""30344""}",33.658023181,-84.502168265,NA,"FALSE"
"2220","6326DE17-2623-4B75-9A20-BCEE06DA831F","2220","1434023272","897482","1434023272","897482",NA,"FSP-060-000084","Joy Wings & Deli","2014-06-13T00:00:00","86","{""address"":""3655 MARKET PLACE BLVD STE 210"",""city"":""EAST POINT"",""state"":""GA"",""zip"":""30344""}",33.658023181,-84.502168265,NA,"FALSE"
"2221","E0287075-4EC4-493F-B584-3365BD54B0E5","2221","1434023272","897482","1434023272","897482",NA,"FSP-060-000084","Joy Wings & Deli","2014-06-09T00:00:00","72","{""address"":""3655 MARKET PLACE BLVD STE 210"",""city"":""EAST POINT"",""state"":""GA"",""zip"":""30344""}",33.658023181,-84.502168265,NA,"FALSE"
"2222","A808A20A-1BD8-4E5A-AD24-79419323E444","2222","1434023272","897482","1434023272","897482",NA,"FSP-060-001440","Joy Wings & Deli","2014-07-07T00:00:00","92","{""address"":""4855 CAMPBELLTON RD STE C"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30331""}",33.6994110520001,-84.545340214,NA,"FALSE"
"2223","BDF0D84C-D8EF-4FBB-9A5A-0E4EE9EF3B5C","2223","1434023272","897482","1434023272","897482",NA,"FSP-060-001440","Joy Wings & Deli","2014-01-27T00:00:00","96","{""address"":""4855 CAMPBELLTON RD STE C"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30331""}",33.6994110520001,-84.545340214,NA,"FALSE"
"2224","27C357B3-B751-4EEC-BB5E-CF3FAD3A07A2","2224","1434023272","897482","1434023272","897482",NA,"FSP-060-001440","Joy Wings & Deli","2014-01-22T00:00:00","48","{""address"":""4855 CAMPBELLTON RD STE C"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30331""}",33.6994110520001,-84.545340214,NA,"FALSE"
"2225","E3A3DB01-ED6A-4FD3-9469-CF96F0CFBA85","2225","1434023272","897482","1434023272","897482",NA,"FSP-060-001261","Joystick Gamebar","2014-06-30T00:00:00","100","{""address"":""427 EDGEWOOD AVE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30312""}",33.75428593,-84.372256302,NA,"FALSE"
"2226","E943D49E-2658-4DF0-85FC-BECE17291FB3","2226","1434023272","897482","1434023272","897482",NA,"FSP-060-001261","Joystick Gamebar","2014-06-24T00:00:00","75","{""address"":""427 EDGEWOOD AVE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30312""}",33.75428593,-84.372256302,NA,"FALSE"
"2227","0FA4E321-8A25-4764-8C2B-59B50A2EC5F5","2227","1434023272","897482","1434023272","897482",NA,"2-31449","Judys Restaurant","2014-08-27T00:00:00","92","{""address"":""38 HUDSON"",""city"":""FAIRBURN"",""state"":""GA"",""zip"":""30213""}",33.565372326,-84.582727556,NA,"FALSE"
"2228","1391A775-D2DB-4156-988F-467FD2CFEF5D","2228","1434023272","897482","1434023272","897482",NA,"2-31449","Judys Restaurant","2014-02-04T00:00:00","93","{""address"":""38 HUDSON"",""city"":""FAIRBURN"",""state"":""GA"",""zip"":""30213""}",33.565372326,-84.582727556,NA,"FALSE"
"2229","7FA790A3-1856-41D5-8389-B33EDAF8BF46","2229","1434023272","897482","1434023272","897482",NA,"2-31449","Judys Restaurant","2014-01-28T00:00:00","74","{""address"":""38 HUDSON"",""city"":""FAIRBURN"",""state"":""GA"",""zip"":""30213""}",33.565372326,-84.582727556,NA,"FALSE"
"2230","FF08DD0B-D17D-4C29-ABC8-A29309BCDA60","2230","1434023272","897482","1434023272","897482",NA,"FSP-060-002644","Juice Junkie","2014-10-23T00:00:00","86","{""address"":""3560 CAMP CREEK PKWY STE 150"",""city"":""EAST POINT"",""state"":""GA"",""zip"":""30344""}",33.6543674700001,-84.505189378,NA,"FALSE"
"2231","CEC8856B-A6A0-45CD-BE3C-6CFD3EB848B4","2231","1434023272","897482","1434023272","897482",NA,"FSP-060-002099","Juicy Jenny","2014-11-13T00:00:00","92","{""address"":""56 EAST ANDREWS DR STE 25A"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.8435834000001,-84.381680476,NA,"FALSE"
"2232","EC073870-70EC-4F06-B994-9A48D7540063","2232","1434023272","897482","1434023272","897482",NA,"FSP-060-002099","Juicy Jenny","2014-05-23T00:00:00","87","{""address"":""56 EAST ANDREWS DR STE 25A"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.8435834000001,-84.381680476,NA,"FALSE"
"2233","7A3D5434-0CCE-437C-9264-F1B46FFAF8A8","2233","1434023272","897482","1434023272","897482",NA,"FSP-060-001686","Jungle Atlanta","2014-06-25T00:00:00","100","{""address"":""2115 FAULKNER RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30324""}",33.8121279490001,-84.3577391969999,NA,"FALSE"
"2234","9F06F007-4F9A-4091-920D-CBDE5C648A7F","2234","1434023272","897482","1434023272","897482",NA,"FSP-060-002038","Just Loaf N","2014-07-14T00:00:00","90","{""address"":""371 BOULEVARD SE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30312""}",33.7444906210001,-84.368173428,NA,"FALSE"
"2235","144371F7-B355-41C1-B8C4-FFDDFE3AC825","2235","1434023272","897482","1434023272","897482",NA,"FSP-060-002410","Just Turkey","2014-08-27T00:00:00","96","{""address"":""5370 CAMPBELLTON FAIRBURN STE 600"",""city"":""FAIRBURN"",""state"":""GA"",""zip"":""30213""}",33.611745451,-84.611793459,NA,"FALSE"
"2236","471DBD4A-50F8-4CC5-A8DE-9669964AFEDF","2236","1434023272","897482","1434023272","897482",NA,"FSP-060-000876","JW Marriot Buckhead Nox Cafe","2014-06-23T00:00:00","96","{""address"":""3300 LENOX RD NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.846119109,-84.358997075,NA,"FALSE"
"2237","0058B3F1-EFDB-4406-A301-81076544FCE1","2237","1434023272","897482","1434023272","897482",NA,"FSP-060-000876","JW Marriot Buckhead Nox Cafe","2014-01-21T00:00:00","95","{""address"":""3300 LENOX RD NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.846119109,-84.358997075,NA,"FALSE"
"2238","7B41DEFE-A1A4-400C-91D2-EFDDFDB3FF3A","2238","1434023272","897482","1434023272","897482",NA,"FSP-060-000877","JW Marriot Buckhead Nox Creek Lounge","2014-06-23T00:00:00","100","{""address"":""3300 LENOX RD NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.846119109,-84.358997075,NA,"FALSE"
"2239","8D1CE779-64D6-49BC-8B9E-8837F977BC91","2239","1434023272","897482","1434023272","897482",NA,"FSP-060-000877","JW Marriot Buckhead Nox Creek Lounge","2014-01-21T00:00:00","96","{""address"":""3300 LENOX RD NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.846119109,-84.358997075,NA,"FALSE"
"2240","30EE2BA6-79CD-4237-84EC-268705B07758","2240","1434023272","897482","1434023272","897482",NA,"FSP-060-001880","Kale Me Crazy","2014-02-26T00:00:00","85","{""address"":""300 N HIGHLAND AVE STE B"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30307""}",33.7629259780001,-84.35810479,NA,"FALSE"
